path,artist,author,title,description,date,medium,dimensions,institution,department,inscriptions,notes,accession_number,source,permission,categories
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Percophis brasiliensis (Rio de Janeiro, Brazil, 16 June 1865)urn-3:FMUS.MCZ:2004-487464.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Percophis brasiliensis (Rio de Janeiro, Brazil, 16 June 1865)",Taxonomic Classification: Animalia--Percophidae--Percophis brasiliensis. Common Name: Brazilian flathead,1865-06-16,watercolor on paper,17 x 26 cm,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Percophides. (Nouvelle) Genre Percophis. Espece nouvelle.--Agassiz, Louis. Tira-viva. Rio 16 Juin /65 JB--Burkhardt, Jacques. Percophis brasiliensis",1 fish drawing (6 x 24 cm.),MH:MCZArtwork ARC_209-322,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-322 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Mesoprion uninotatus (Rio de Janeiro, Brazil, 9 May 1865)urn-3:FMUS.MCZ:2004-487465.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Mesoprion uninotatus (Rio de Janeiro, Brazil, 9 May 1865)",Taxonomic Classification: Animalia--Lutjanus synagris. Common Name: Lane snapper,1865-05-09,watercolor on paper,17 x 26 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Percoides. Genre Mesoprion. Espece identique avec le Mes. uninotatus de Cuv. Les jeunes ont les teintes beacoup moins vives. N 5. The same as Pisc. Bras. which is too highly colored. Market. Mesoprion spec.--Agassiz, Louis. Nevriwethr Henrique. Rio le 9 May /65. JB.--Burkhardt, Jacques",1 fish drawing (10 x 20 cm.),MH:MCZArtwork ARC_209-323,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-323 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Diplectrum Holbrook (Rio de Janeiro, Brazil, 15 July 1865)urn-3:FMUS.MCZ:2004-487467.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Diplectrum Holbrook (Rio de Janeiro, Brazil, 15 July 1865)",Taxonomic Classification: Animalia--Diplectrum Holbrook. Common Name: Sand perch?,1865-07-15,watercolor on paper,17 x 26 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Percoides, Genre Nouveau, voisin du Diplectrum Holbr. Ne sauvoit etre reuni avec les Centropristes; ni du type Ciatrarius ni du type trifurca, dont Gunther fait un Anthias.--Agassiz, Louis. Il y a di fuibles bandes transversules. fig pas bonne. Michole di dentro M. venadun. Rio le 15 Juillet /62 [i.e. 65] JB--Burkhardt, Jacques. Diplectrum Ayrese [illegible]",1 fish drawing (7 x 16 cm.),MH:MCZArtwork ARC_209-325,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-325 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chromide (Rio de Janeiro, Brazil, 13 June 1865)urn-3:FMUS.MCZ:2004-487468.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Chromide (Rio de Janeiro, Brazil, 13 June 1865)",Taxonomic Classification: Animalia--Cichlidae. Common Name: Chromide,1865-06-13,watercolor on paper,17 x 26 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Chromides. Genre nouveau ---Agassiz, Louis. Pregereba. Rio 13 Juin /65 JB.--Burkhardt, Jacques. Loboteo surinamendes Pl",1 fish drawing (10 x 16 cm.),MH:MCZArtwork ARC_209-326,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-326 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Serranus (Rio de Janeiro, Brazil, 30 May 1865)urn-3:FMUS.MCZ:2004-487469.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Serranus (Rio de Janeiro, Brazil, 30 May 1865)",Taxonomic Classification: Animalia--Serranidae--Serranus. Common Name: Sea bass,1865-05-30,watercolor on paper,18 x 26 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"There is another species with distinct orange spots. Famille des Percoides. Genre Serranus : Espece inedite. In many the spots are far more distinct & the lines across the head more defined.--Agassiz, Louis. Barijite mira. Badeja.. Rio Mai 30. J.B.--Burkhardt, Jacques. Serranus undulosus G. Garm",1 fish drawing (7 x 15 cm.),MH:MCZArtwork ARC_209-327,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-327 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Serranus (Rio de Janeiro, Brazil, 15 July 1865)urn-3:FMUS.MCZ:2004-487470.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Serranus (Rio de Janeiro, Brazil, 15 July 1865)",Taxonomic Classification: Animalia--Serranidae--Serranus. Common Name: Sea bass,1865-07-15,watercolor on paper,17 x 26 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Percoides. Genre Serranus. Espece inedite.--Agassiz, Louis. Merv -. Rio le 15 Juillet /65 J.B.--Burkhardt, Jacques. Serranus itararc Lidtensh",1 fish drawing (9 x 19 cm.),MH:MCZArtwork ARC_209-328,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-328 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Serranus (Rio de Janeiro, Brazil, 1 June 1865)urn-3:FMUS.MCZ:2004-487472.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Serranus (Rio de Janeiro, Brazil, 1 June 1865)",Taxonomic Classification: Animalia--Serranidae--Serranus. Common Name: Sea bass,1865-06-01,watercolor on paper,17 x 25 cm,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Famille des Percoides. Genre Serranus. Espece inedite. light greenish lines frequently in circle, the mottled spots, especial[l]y on the head.--Agassiz, Louis. Badijite branco -. Rio le 1 Juin /67 [i.e. 65]. J.B.--Burkhardt, Jacques. Badeja",1 fish drawing (7 x 15 cm.),MH:MCZArtwork ARC_209-330,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-330 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Aequidens pallidus (Manaos, Brazil, 12 November 1865)urn-3:FMUS.MCZ:2004-507467.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Aequidens pallidus (Manaos, Brazil, 12 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Aequidens pallidus (Heckel 1840). Common Name: Pale flag cichlid. Original Name: Urops. Specimen Collection Date: 1865-11-12,,watercolor on paper,12 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Manaus - 12 d 9br. Igarape de Aterro.. Urops. corps un peu plus alonge.--Agassiz, Louis",1 fish drawing (8 x 11 cm.),MH:MCZArtwork ARC_209-337,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-337 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Myleus sp. (Maues, Brazil, 19 December 1865; 2 fish)urn-3:FMUS.MCZ:2004-507468.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Myleus sp. (Maues, Brazil, 19 December 1865; 2 fish)",Taxonomic Classification: Animalia--Characidae--Myleus. Common Name: Pacu,1865-12-19,watercolor on paper,17 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Maues 19 Dec. Maves 19 Dec.--Burkhardt, Jacques. [approximately:] junyers Macufu",2 fish drawings (7 x 11 cm. and 8 x 11 cm.),MH:MCZArtwork ARC_209-338,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-338 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Two cichlids (Manaos, Brazil, 17 November 1865)urn-3:FMUS.MCZ:2004-472459.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Two cichlids (Manaos, Brazil, 17 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Geophagus (?).Taxonomic Classification: Animalia--Cichlidae--Apistogramma regani (?),1865-11-17,watercolor on paper,16 x 17 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Manaos 17 Nov--Burkhardt, Jacques",2 fish drawings (3 x 6 cm. and 2 x 4 cm.),MH:MCZArtwork ARC_209-342,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-342 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Satanoperca jurupari (Teffe, Brazil, 16 October 1865)urn-3:FMUS.MCZ:2004-472461.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Satanoperca jurupari (Teffe, Brazil, 16 October 1865)",Taxonomic Classification: Animalia--Cichlidae--Satanoperca jurupari (Heckel 1840). Common Name: Demon eartheater,1865-10-16,watercolor on paper,14 x 17 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"branchiospam. jeu, trois jeune--Agassiz, Louis. Teffe 16 Oct. J.B.--Burkhardt, Jacques","3 fish drawings (8 x 13 cm., 4 x 7 cm., 3 x 5 cm.)",MH:MCZArtwork ARC_209-344,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-344 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Crenicichla lugubris (Teffe, Brazil, 10 October 1865)urn-3:FMUS.MCZ:2004-472464.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Crenicichla lugubris (Teffe, Brazil, 10 October 1865)",Taxonomic Classification: Animalia--Cichlidae--Crenicichla lugubris (Heckel 1840). Common Name: Pike cichlid,1865-10-10,watercolor on paper,9 x 17 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Taffe, 10 Oct.--Burkhardt, Jacques. Il y en a un petit au Lago de Hyanuary qui a une grone tache cerdee mur le milie dela dorsale & une autre espece come celle du bas de ce papir.--Agassiz, Louis",1 fish drawing (5 x 13 cm.),MH:MCZArtwork ARC_209-347,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-347 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
